Week,Port,Supplier,PO,Container,Vessel,QualityComment,Score,Defects
23,DUNKERQUE,LAS BRISAS,566687,FBIU5082870,FORT ROYAL,Good quality in general,4,
23,DUNKERQUE,NORTENAS,566660,BMOU9706200,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,NORTENAS,566661,CGMU5348347,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,AGRO INDUSTRIAL,566664,CGMU5515742,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,AGRO INDUSTRIAL,566665,SILU7008655,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,AGRO INDUSTRIAL,566667,CGMU5241209,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,AGRO INDUSTRIAL,566668,SEGU9535445,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,TDV,566673,CGMU5242329,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,TDV,566675,TEMU9236203,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,TDV,566676,TTNU8660729,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,TDV,566678,CGMU5442965,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,ACON,566684,CXRU1628316,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,LAS BRISAS,566686,CGMU5374011,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,LAS BRISAS,566689,TTNU8257441,FORT ROYAL,Good quality overall,4,
23,DUNKERQUE,AGRO INDUSTRIAL,566670,SZLU9883038,FORT ROYAL,Isolated presence of signs of dehydration and translucency,4,
23,DUNKERQUE,ACON,566682,AMCU9319141,FORT ROYAL,Occasional light mold formation,4,
23,DUNKERQUE,AGRO INDUSTRIAL,566672,FSCU5962726,FORT ROYAL,Occasional presence of translucency otherwise good quality in general,4,
23,DUNKERQUE,TDV,566680,CGMU9358744,FORT ROYAL,Occasional undercoloration and translucency noted,4,"Translucency, Undercoloration"
23,DUNKERQUE,TDV,566677,SZLU9824077,FORT ROYAL,"Presence of occasional undercoloration on all pallets, 1 pallet highly affected by pitting and signs of dehydration",3,"Dehydration/Pitting, Undercoloration"
23,ANVERS,AGRO INDUSTRIAL,2201676,MSDU9845740,MSC VAISHNAVI R,"All kolor boxes inspected show green coloration, claims to be expected on these pallets, the rest seems correct",2,Undercoloration
23,ANVERS,LAS BRISAS,2201665,MSGU9014515,MSC VAISHNAVI R,Direct customer - report will be sent later on ,4,
23,ANVERS,LAS BRISAS,2201666,SZLU6014302,MSC VAISHNAVI R,Direct customer - report will be sent later on ,4,
23,ANVERS,LAS BRISAS,2201668,MSGU9014388,MSC VAISHNAVI R,Good quality in general,4,
23,ANVERS,AGRO INDUSTRIAL,2201675,MEDU9817083,MSC VAISHNAVI R,Good quality overall,4,
23,ANVERS,TDV,2201690,MEDU9601089,MSC VAISHNAVI R,Good quality overall,4,
23,ANVERS,TDV,2201692,GESU9563139,MSC VAISHNAVI R,Good quality overall,4,
23,ANVERS,TDV,2201694,SZLU9365553,MSC VAISHNAVI R,Good quality overall,4,
23,ANVERS,AGRO INDUSTRIAL,2201677,FSCU5785620,MSC VAISHNAVI R,Presence of occasional translucency and light mold ,4,
23,ANVERS,NORTENAS,566698,CAIU5544879,SANTA MARTA EXPRESS,Direct customer - report will be sent later on ,4,
23,ANVERS,ACON,2201686,HLBU9489134,SANTA MARTA EXPRESS,Direct customer - report will be sent later on ,4,
23,ANVERS,ACON,2201687,HLBU9724362,SANTA MARTA EXPRESS,Direct customer - report will be sent later on ,4,
23,ANVERS,LAS BRISAS,2201656,CAIU5544863,SANTA MARTA EXPRESS,Good quality in general,4,
23,ANVERS,LAS BRISAS,2201657,CAIU5542829,SANTA MARTA EXPRESS,Good quality in general,4,
23,ANVERS,LAS BRISAS,2201660,UAEU1253395,SANTA MARTA EXPRESS,Good quality in general,4,
23,ANVERS,NORTENAS,2201679,HLBU9541037,SANTA MARTA EXPRESS,Good quality in general,4,
23,ANVERS,NORTENAS,2201680,TEMU9472750,SANTA MARTA EXPRESS,Good quality in general,4,
23,ANVERS,LAS BRISAS,2201659,HLBU9729467,SANTA MARTA EXPRESS,"Isolated brown leaves, otherwise good quality overall",4,
23,ANVERS,ACON,2201688,HLBU9787355,SANTA MARTA EXPRESS,Isolated mold formation,4,
23,ANVERS,LAS BRISAS,2201655,TTNU8478817,SANTA MARTA EXPRESS,Occasional mold formation,4,
23,ANVERS,ACON,2201689,HLBU9386753,SANTA MARTA EXPRESS,Presence of occasional wet peduncles/mold formation and occasional translucency,4,"Translucency, Mould"
23,ANVERS,LAS BRISAS,2201661,UACU4745703,SANTA MARTA EXPRESS,"We claim 3 pallets size 8/10 arrived with old aspect, elevated coloration, mold formation and have no travability info or label on the boxes, the rest of the container seems correct",2,"Mould, Overmaturity"
23,ANVERS,LAS BRISAS,2201658,CAIU5543110,SANTA MARTA EXPRESS,Good quality in general,4,
23,ANVERS,LAS BRISAS,2201662,HLBU9789321,SANTA MARTA EXPRESS K&N,Direct customer - report will be sent later on ,4,
23,ANVERS,LAS BRISAS,2201664,HLBU6193576,SANTA MARTA EXPRESS K&N,Good quality in general,4,
23,ANVERS,PCC,2201683,HLBU9719200,SANTA MARTA EXPRESS K&N,Good quality in general,4,
23,ANVERS,PCC,2201684,SEGU9390676,SANTA MARTA EXPRESS K&N,Good quality in general,4,
23,ANVERS,LAS BRISAS,2201663,BMOU9713299,SANTA MARTA EXPRESS K&N,Isolated bruising and brown leaves,4,
23,ANVERS,PCC,2201681,HLBU9387786,SANTA MARTA EXPRESS K&N,Isolated mold formation,4,
23,ANVERS,PCC,2201682,HLBU9939078,SANTA MARTA EXPRESS K&N,"we claim one pallet size 5 due to overmaturity, signs of dehydration, the rest seems correct",3,"Overmaturity, Dehydration/Pitting"
24,DUNKERQUE,TDV,566771,SEKU9284560,AMERICA,"1 pallet size 9 to be sold on commission due to frequent bruising, old aspect, the rest seems correct",3,"Overmaturity, Bruising"
24,DUNKERQUE,PCC,566764,TTNU8293881,AMERICA,"25% of fruits affected by brown leaves, underweights noted",3,"Brown leaves, Underweights"
24,DUNKERQUE,AGRO INDUSTRIAL,566759,SEGU9531347,AMERICA,"35% of crownless fruits affected by translucency, kolor pallets showing green coloration",3,"Translucency, Undercoloration"
24,DUNKERQUE,ACON,566763,TRIU8065802,AMERICA,35% of fruits affected by mold formation and wet peduncles and occasional translucency,3,"Translucency, Mould"
24,DUNKERQUE,AGRO INDUSTRIAL,566758,CGMU5367985,AMERICA,All kolor pallets undercolored and evident presence of translucency on all inspected fruits. We make reserve in case of claims,2,"Translucency, Undercoloration"
24,DUNKERQUE,LAS BRISAS,566749,SZLU9501480,AMERICA,Direct customer - report will be sent later on ,4,
24,DUNKERQUE,AGRO INDUSTRIAL,566754,TTNU8915584,AMERICA,Direct customer - report will be sent later on ,4,
24,DUNKERQUE,AGRO INDUSTRIAL,566760,SEKU9071760,AMERICA,Direct customer - report will be sent later on ,4,
24,DUNKERQUE,ACON,566761,SZLU9223013,AMERICA,Direct customer - report will be sent later on ,4,
24,DUNKERQUE,VISA,566766,CGMU5164020,AMERICA,Direct customer - report will be sent later on ,4,
24,DUNKERQUE,LAS BRISAS,566652,TTNU8262670,AMERICA,Evidetn presence of translucecny and old aspect on all colo2 pallets inspected. we claim these pallets and keep you updated,2,"Translucency, Overmaturity"
24,DUNKERQUE,AGRO INDUSTRIAL,566756,SZLU9653626,AMERICA,"Evidetn presence of translucency on all inspected pallets, undercoloration noted on kolor pallets, we make reserve in case of claims and keep you updated",2,"Translucency, Undercoloration"
24,DUNKERQUE,LAS BRISAS,566751,SEGU9576254,AMERICA,"Frequent presence of translucency and mold formation on crownless fruits, we make reserve in case of claims",3,"Translucency, Mould"
24,DUNKERQUE,LAS BRISAS,566748,SZLU9880574,AMERICA,Good quality in general,4,
24,DUNKERQUE,LAS BRISAS,566750,TEMU9261063,AMERICA,Good quality in general,4,
24,DUNKERQUE,BIO SWEET,566753,CGMU7022318,AMERICA,Good quality in general,4,
24,DUNKERQUE,AGRO INDUSTRIAL,566755,BMOU9805564,AMERICA,Good quality in general,4,
24,DUNKERQUE,ACON,566762,CXRU1191289,AMERICA,Good quality in general,4,
24,DUNKERQUE,VISA,566765,SZLU9730949,AMERICA,Good quality in general,4,
24,DUNKERQUE,TDV,566767,TCLU1135863,AMERICA,Good quality in general,4,
24,DUNKERQUE,TDV,566768,TRIU8072165,AMERICA,Good quality in general,4,
24,DUNKERQUE,TDV,566769,TRIU8136125,AMERICA,Good quality in general,4,
24,DUNKERQUE,TDV,566770,CGMU5133400,AMERICA,Occasional pitting noted,4,
24,ANVERS,NORTENAS,2201727,HLBU9668314,CAPE ALTIUS,20% of fruits showing translucency,4,
24,ANVERS,NORTENAS,566747,UACU4753376,CAPE ALTIUS,"25% of fruits affected by translucency, we make reserve in case of claim",3,Translucency
24,ANVERS,LAS BRISAS,2201718,SEGU9390845,CAPE ALTIUS,"35% of fruits affected by translucency, we make reserve in case of claims",3,Translucency
24,ANVERS,NORTENAS,566746,TCLU1027370,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
24,ANVERS,LAS BRISAS,2201710,HLBU9713440,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
24,ANVERS,LAS BRISAS,2201714,TTNU8535115,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
24,ANVERS,LAS BRISAS,2201719,DAYU6720650,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
24,ANVERS,LAS BRISAS,2201720,HLBU9147424,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
24,ANVERS,ACON,2201746,HLBU9791000,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
24,ANVERS,ACON,2201747,HLBU6133406,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
24,ANVERS,ACON,2201748,HLBU 9209803,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
24,ANVERS,NORTENAS,2201794,LNXU9657510,CAPE ALTIUS,Direct customer - report will be sent later on ,4,
24,ANVERS,LAS BRISAS,2201715,HLBU9086273,CAPE ALTIUS,Good quality in general,4,
24,ANVERS,LAS BRISAS,2201713,HLXU8772430,CAPE ALTIUS,Isolated translucency noted,4,
24,ANVERS,LAS BRISAS,2201717,HLBU9950190,CAPE ALTIUS,Occasional light mold formartion and light translucency,4,
24,ANVERS,LAS BRISAS,2201711,HLXU8796977,CAPE ALTIUS,Presence of occasional light mild formation/wet peduncles and translucency,4,
24,ANVERS,ACON,2201745,HLBU9535219,CAPE ALTIUS,Presence of occasional light mild formation/wet peduncles and translucency,4,
24,ANVERS,LAS BRISAS,2201716,SEGU9112280,CAPE ALTIUS,"Presence of occasional mixed coloration, light mold formation/wet peduncles and translucency",3,"Translucency, Mould, Overmaturity"
24,ANVERS,LAS BRISAS,2201712,TRIU8516486,CAPE ALTIUS,Presence of occasional translucency,4,
24,ANVERS,LAS BRISAS,2201722,HLBU6133290,CAPE ALTIUS K&N,"Frequent presence of translucency, claim received due to these defects 6 pallets claimed, we'll keep you updated on the rest",3,Translucency
24,ANVERS,LAS BRISAS,2201721,HLBU9781439,CAPE ALTIUS K&N,"Presence of occasional light mold formation/wet peduncles and translucency, we make reserve in case of claims",3,"Translucency, Mould"
24,ANVERS,LAS BRISAS,2201723,HLBU9487614,CAPE ALTIUS K&N,"Presence of occasional light mold formation/wet peduncles and translucency, we make reserve in case of claims",3,"Translucency, Mould"
24,ANVERS,PCC,2201742,HLBU9527759,CAPE ALTIUS K&N,"Presence of occasional severe translucency on inspected boxes, claims to be expected",3,Translucency
24,ANVERS,PCC,2201743,HLBU9903835,CAPE ALTIUS K&N,"Presence of occasional severe translucency on inspected boxes, claims to be expected",3,Translucency
24,ANVERS,LAS BRISAS,2201724,HLBU9960141,CAPE ALTIUS K&N,Presence of occasional translucency,4,
24,VLISSINGEN,LAS BRISAS,2201701,TEMU9476605,ITALIA STREAM 002E,Direct customer - report will be sent later on ,4,
24,VLISSINGEN,LAS BRISAS,2201702,TEMU9429970,ITALIA STREAM 002E,Good quality in general,4,
24,ANVERS,TDV,566775,TTNU8018621,MSC CAPUCINE R-MSC  TAKORADI,Direct customer - report will be sent later on ,4,
24,ANVERS,AGRO INDUSTRIAL,2201728,OTPU6564354,MSC CAPUCINE R-MSC  TAKORADI,Direct customer - report will be sent later on ,4,
24,ANVERS,AGRO INDUSTRIAL,2201730,MSGU9010926,MSC CAPUCINE R-MSC  TAKORADI,Direct customer - report will be sent later on ,4,
24,ANVERS,AGRO INDUSTRIAL,2201731,MSDU9727475,MSC CAPUCINE R-MSC  TAKORADI,Direct customer - report will be sent later on ,4,
24,ANVERS,AGRO INDUSTRIAL,2201732,MSDU9858937,MSC CAPUCINE R-MSC  TAKORADI,"Frequent presence of wet peduncles, light mold formation and translucency, we make reserve in case of claims ",3,"Translucency, Mould"
24,ANVERS,AGRO INDUSTRIAL,2201729,MSGU9010762,MSC CAPUCINE R-MSC  TAKORADI,Good quality in general,4,
24,ANVERS,TDV,2201735,TRIU8568617,MSC CAPUCINE R-MSC  TAKORADI,Good quality in general,4,
24,ANVERS,TDV,2201736,SZLU9331430,MSC CAPUCINE R-MSC  TAKORADI,Good quality in general,4,
24,ANVERS,TDV,2201733,MEDU9714233,MSC CAPUCINE R-MSC  TAKORADI,Isolated light translucency otherwise good quality in general,4,
25,ANVERS,AGRO INDUSTRIAL,566866,HLBU9968219,ACHELOOS,Direct customer - report will be sent later on ,4,
25,ANVERS,LAS BRISAS,2201763,HLBU9282065,ACHELOOS,Direct customer - report will be sent later on ,4,
25,ANVERS,LAS BRISAS,2201764,GESU9315195,ACHELOOS,Direct customer - report will be sent later on ,4,
25,ANVERS,LAS BRISAS,2201765,HLBU9318717,ACHELOOS,Direct customer - report will be sent later on ,4,
25,ANVERS,ACON,2201793,TEMU9835840,ACHELOOS,Direct customer - report will be sent later on ,4,
25,ANVERS,ACON,2201795,HLBU9386326,ACHELOOS,Direct customer - report will be sent later on ,4,
25,ANVERS,LAS BRISAS,2201760,TRIU8144434,ACHELOOS,"Frequent presence of pitting, occasional translucency we make reserve in case of claims",3,"Translucency, Dehydration/Pitting"
25,ANVERS,LAS BRISAS,2201769,CAAU4035961,ACHELOOS,Good quality in general,4,
25,ANVERS,LAS BRISAS,2201770,HLBU9323117,ACHELOOS,Good quality in general,4,
25,ANVERS,NORTENAS,2201800,HLBU9517154,ACHELOOS,Good quality in general,4,
25,ANVERS,AGRO INDUSTRIAL,2201777,UACU4793661,ACHELOOS,"Isolated decay, otherwise good quality in general",4,
25,ANVERS,ACON,2201797,HLBU9048490,ACHELOOS,Isolated presence of mold formation and light translucency,4,
25,ANVERS,AGRO INDUSTRIAL,2201776,HLBU6022336,ACHELOOS,Isolated presence of signs of dehydration otherwise good quality in general,4,
25,ANVERS,LAS BRISAS,2201768,TCLU1190731,ACHELOOS,Occasional light mold formation,4,
25,ANVERS,AGRO INDUSTRIAL,2201779,CAIU5670985,ACHELOOS,"Occasional presence of undercoloration on kolor boxes, occasional bruising and light translucency",3,"Undercoloration, Bruising"
25,ANVERS,LAS BRISAS,2201762,HLBU9117944,ACHELOOS,Occasional translucency noted,4,
25,ANVERS,LAS BRISAS,2201767,HLBU9239562,ACHELOOS,Occasional translucency noted,4,
25,ANVERS,ACON,2201796,HLBU9685815,ACHELOOS,Presence of occasional mold formation/wet peduncles ,4,Mould
25,ANVERS,LAS BRISAS,2201766,HLBU9913659,ACHELOOS,we claim 2 pallets size 5 due to severe translucency,3,Translucency
25,ANVERS,LAS BRISAS,2201771,HLBU9312508,ACHELOOS K&N,Direct customer - report will be sent later on ,4,
25,ANVERS,LAS BRISAS,2201772,CXRU1085728,ACHELOOS K&N,Direct customer - report will be sent later on ,4,
25,ANVERS,LAS BRISAS,2201774,HLBU9239686,ACHELOOS K&N,Good quality in general,4,
25,ANVERS,PCC,2201798,HLBU9008877,ACHELOOS K&N,Good quality in general,4,
25,ANVERS,PCC,2201799,HLBU9571704,ACHELOOS K&N,Occasional translucency noted,4,
25,ANVERS,LAS BRISAS,2201775,HLBU6155447,ACHELOOS K&N,"Severe translucency noted on colo2 fruits, we make reserve in case of claims",3,Translucency
25,ANVERS,LAS BRISAS,2201773,HLBU9792201,ACHELOOS K&N,"we claim one pallets size 6/8 due to frequent mold formation, the rest seems correct",3,Mould
25,VLISSINGEN,LAS BRISAS,2201750,TEMU9456609,CHIQUITA EXPRESS 150E,15% to 20% affected by light mold and light translucency,4,"Translucency, Mould"
25,VLISSINGEN,LAS BRISAS,2201749,SEKU9297526,CHIQUITA EXPRESS 150E,"One pallet noted affected by severe translucency, rest seems correct",4,
25,DUNKERQUE,LAS BRISAS,566830,AMCU9409203,FORT FLEUR DEPEE,20% of inspected fruits affected by brown leaves,4,Brown leaves
25,DUNKERQUE,ACON,566808,TEMU9349257,FORT FLEUR DEPEE,20% to 25% of inspected boxes affected by mold formation,3,Mould
25,DUNKERQUE,LAS BRISAS,566827,TEMU9266764,FORT FLEUR DEPEE,"25% of fruits affected by signs of dehydration, internal overmaturity and bruising, we claim 2 pallets size 9/12",3,Dehydration/Pitting
25,DUNKERQUE,LAS BRISAS,566829,SEKU9128022,FORT FLEUR DEPEE,"3 fruits per box affected by sever translucency in all inspected boxes, we make reserve in case of claims",3,Translucency
25,DUNKERQUE,AGRO INDUSTRIAL,566819,CGMU9343322,FORT FLEUR DEPEE,"40% of fruits inspected affected by translucency and 30% mold and wet peduncles, we claim this arrival",2,"Translucency, Mould"
25,DUNKERQUE,AGRO INDUSTRIAL,566822,CGMU5118977,FORT FLEUR DEPEE,"All inspected kolor pallets affected by mixed coloration and severe internal overmaturity, we claim these pallets",1,"Translucency, Overmaturity"
25,DUNKERQUE,NORTENAS,566814,CGMU5009512,FORT FLEUR DEPEE,"Container was under survey however we make reserve due to the container not being pre cooled, report will be sent later on ",1,
25,DUNKERQUE,PCC,566805,SEGU9162681,FORT FLEUR DEPEE,Direct customer - report will be sent later on ,4,
25,DUNKERQUE,VISA,566807,TTNU8475042,FORT FLEUR DEPEE,Direct customer - report will be sent later on ,4,
25,DUNKERQUE,ACON,566809,CGMU9368090,FORT FLEUR DEPEE,Direct customer - report will be sent later on ,4,
25,DUNKERQUE,ACON,566810,SEGU9414530,FORT FLEUR DEPEE,Direct customer - report will be sent later on ,4,
25,DUNKERQUE,NORTENAS,566811,APRU6131616,FORT FLEUR DEPEE,Direct customer - report will be sent later on ,4,
25,DUNKERQUE,NORTENAS,566812,TRIU8657843,FORT FLEUR DEPEE,Direct customer - report will be sent later on ,4,
25,DUNKERQUE,TDV,566818,TEMU9092148,FORT FLEUR DEPEE,Direct customer - report will be sent later on ,4,
25,DUNKERQUE,AGRO INDUSTRIAL,566820,TTNU8437361,FORT FLEUR DEPEE,Direct customer - report will be sent later on ,4,
25,DUNKERQUE,AGRO INDUSTRIAL,566823,CGMU9385354,FORT FLEUR DEPEE,Direct customer - report will be sent later on ,4,
25,DUNKERQUE,LAS BRISAS,566826,SEGU9072551,FORT FLEUR DEPEE,Direct customer - report will be sent later on ,4,
25,DUNKERQUE,VISA,566806,CGMU9362934,FORT FLEUR DEPEE,Good quality in general,4,
25,DUNKERQUE,AGRO INDUSTRIAL,566824,TEMU9370450,FORT FLEUR DEPEE,We claim 4 pallets ofr heavy presence of bruises ,3,Bruising
25,DUNKERQUE,TDV,566815,SEGU9130724,FORT FLEUR DEPEE,Isolated light translucency otherwise good quality in general,4,
25,DUNKERQUE,AGRO INDUSTRIAL,566821,TCLU1051741,FORT FLEUR DEPEE,Occasional light mold formation,4,
25,DUNKERQUE,TDV,566816,TEMU9810224,FORT FLEUR DEPEE,one pallet to be sold on commission due to severe internal overmaturity,3,Overmaturity
25,DUNKERQUE,NORTENAS,566813,CGMU5610626,FORT FLEUR DEPEE,Presence of overgrown crowns and isolated signs of dehydration,4,
25,DUNKERQUE,LAS BRISAS,566828,TTNU8277290,FORT FLEUR DEPEE,"we claim one pallet kolor size 9 due to evident presence of overmaturity and pitting, the rest seems correct",3,"Overmaturity, Dehydration/Pitting"
25,DUNKERQUE,TDV,566817,TTNU8915434,FORT FLEUR DEPEE,"we claim one pallet size 8 due to evident presence of overmaturity and pitting, the rest all good",3,"Overmaturity, Dehydration/Pitting"
25,DUNKERQUE,AGRO INDUSTRIAL,566825,CGMU5099476,FORT FLEUR DEPEE,"We claim one pallet size 8 due to mixed coloration and severe internal overmaturity, the rest seems correct",3,"Translucency, Overmaturity"
25,ANVERS,AGRO INDUSTRIAL,2201781,OTPU6101663,MSC MIRELLA R,Good quality in general,4,
25,ANVERS,AGRO INDUSTRIAL,2201783,MSDU9759235,MSC MIRELLA R,Good quality in general,4,
25,ANVERS,TDV,2201790,MEDU9150787,MSC MIRELLA R,Good quality in general,4,
25,ANVERS,TDV,2201792,TEMU9364945,MSC MIRELLA R,Good quality in general,4,
25,ANVERS,AGRO INDUSTRIAL,2201784,MEDU9867103,MSC MIRELLA R,Isolated light translucency,4,
25,ANVERS,AGRO INDUSTRIAL,2201780,MSDU9737107,MSC MIRELLA R,Isolated light translucency otherwise good quality in general,4,
25,ANVERS,AGRO INDUSTRIAL,2201782,MEDU9662171,MSC MIRELLA R,Isolated light translucency otherwise good quality in general,4,
25,ANVERS,TDV,2201791,MEDU9912780,MSC MIRELLA R,"Isolated translucency, otherwise good quality in general",4,
